user_id,user_name,age,gender,city,state,preferred_language,signup_date,subscription_type,subscription_start_date,subscription_end_date,source,user_total_transactions,user_unique_books,user_active_days,user_activity_score,membership_days
USR_099,Kiran Shetty,45.0,Male,Nellore,Andhra Pradesh,Telugu,2024-10-30,Annual Ebook,0,0,dataset_2,6.0,6.0,478.0,5.999999999999999,588.0
USR_100,Ritu Swamy,51.0,Female,Kanpur,Uttar Pradesh,English,2024-09-11,Annual Ebook,0,0,dataset_2,5.0,3.0,478.0,4.4,637.0
USR_101,Nithin Bhat,43.0,Male,Hyderabad,Telangana,Telugu,2023-05-13,Annual Ebook,0,0,dataset_2,3.0,3.0,550.0,2.9999999999999996,1124.0
USR_102,Gautham Kulkarni,59.0,Male,Nizamabad,Telangana,Hindi,2026-03-11,Annual Ebook,0,0,dataset_2,32.0,18.0,90.0,27.799999999999997,91.0
USR_103,Divya Pillai,41.0,Female,Mysore,Karnataka,Kannada,2023-12-15,Annual Ebook,2023-12-20,2024-12-19,dataset_2,1.0,1.0,0.0,1.0,908.0
USR_104,Malini Iyer,50.0,Female,Ahmedabad,Gujarat,English,2025-10-18,Annual Ebook,2025-10-22,2026-10-22,dataset_2,1.0,1.0,0.0,1.0,235.0
USR_105,Hari Raman,34.0,Male,Hyderabad,Telangana,Telugu,2025-09-10,Audiobook Subscription,2025-09-11,2025-10-11,dataset_2,5.0,5.0,263.0,5.0,273.0
USR_106,Swathi Singh,41.0,Female,Tirupati,Andhra Pradesh,Telugu,2023-03-23,Annual Ebook,0,0,dataset_2,2.0,2.0,2.0,2.0,1175.0
USR_107,Divya Krishnan,22.0,Female,Thrissur,Kerala,Malayalam,2023-12-01,Annual Ebook,2023-12-02,2024-12-01,dataset_2,5.0,5.0,810.0,5.0,922.0
USR_108,Abhinav Pillai,41.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2025-07-20,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,325.0
USR_109,Naveen Acharya,27.0,Male,Salem,Tamil Nadu,Tamil,2023-09-30,Annual Ebook,0,0,dataset_2,6.0,5.0,710.0,5.699999999999999,984.0
USR_110,Preethi Murthy,41.0,Female,Hyderabad,Telangana,Telugu,2024-12-15,Audiobook Subscription,2024-12-28,2025-01-27,dataset_2,6.0,6.0,483.0,5.999999999999999,542.0
USR_111,Nithin Gowda,32.0,Male,Kolkata,Telangana,English,2023-09-24,Annual Ebook,2023-10-03,2024-10-02,dataset_2,20.0,6.0,889.0,15.8,990.0
USR_112,Gautham Patel,36.0,Male,Hyderabad,Telangana,Telugu,2024-04-26,Annual Ebook,2024-04-29,2025-04-29,dataset_2,3.0,3.0,469.0,2.9999999999999996,775.0
USR_113,Karthik Patel,38.0,Male,Guntur,Andhra Pradesh,Telugu,2025-09-29,Annual Ebook,2025-10-02,2026-10-02,dataset_2,6.0,6.0,143.0,5.999999999999999,254.0
USR_114,Anand Rao,30.0,Male,Mumbai,Maharashtra,English,2025-09-02,Annual Ebook,0,0,dataset_2,5.0,5.0,197.0,5.0,281.0
USR_115,Uma Krishnan,58.0,Female,Kozhikode,Kerala,Hindi,2025-09-01,Annual Ebook,0,0,dataset_2,2.0,2.0,1.0,2.0,282.0
USR_116,Saravanan Gupta,51.0,Male,Kolkata,Andhra Pradesh,Telugu,2024-12-18,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,539.0
USR_117,Adithya Patel,18.0,Male,Kollam,Kerala,English,2026-02-21,Audiobook Subscription,2026-02-28,2026-03-30,dataset_2,4.0,3.0,49.0,3.6999999999999997,109.0
USR_118,Anjali Chawla,21.0,Female,Salem,Tamil Nadu,Tamil,2024-06-17,Audiobook Subscription,2024-06-18,2024-07-18,dataset_2,4.0,3.0,327.0,3.6999999999999997,723.0
USR_119,Ramya Sharma,28.0,Female,Kollam,Kerala,Malayalam,2024-08-02,Audiobook Subscription,2024-08-08,2024-09-07,dataset_2,3.0,2.0,406.0,2.6999999999999997,677.0
USR_120,Dhanush Krishnan,47.0,Male,Madurai,Tamil Nadu,Tamil,2025-11-19,Annual Ebook,0,0,dataset_2,5.0,5.0,172.0,5.0,203.0
USR_121,Rajesh Bhat,41.0,Male,Warangal,Telangana,Telugu,2023-05-12,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1125.0
USR_122,Dhanush Deshmukh,18.0,Male,Ahmedabad,Gujarat,English,2024-10-19,Quarterly Ebook,2024-10-19,2025-01-17,dataset_2,3.0,3.0,249.0,2.9999999999999996,599.0
USR_123,Sanjay Rao,24.0,Male,Mysore,Karnataka,Kannada,2023-06-07,Quarterly Ebook,2023-06-15,2023-09-13,dataset_2,5.0,4.0,813.0,4.7,1099.0
USR_124,Aishwarya Sharma,64.0,Female,Thrissur,Kerala,Malayalam,2023-10-08,Annual Ebook,2023-10-20,2024-10-19,dataset_2,5.0,4.0,571.0,4.7,976.0
USR_125,Deepika Swamy,35.0,Female,Hubli,Karnataka,Kannada,2026-03-14,Annual Ebook,2026-03-21,2027-03-21,dataset_2,5.0,5.0,58.0,5.0,88.0
USR_126,Vijay Pillai,41.0,Male,Thrissur,Kerala,Malayalam,2024-03-13,Annual Ebook,2024-03-21,2025-03-21,dataset_2,8.0,7.0,383.0,7.699999999999999,819.0
USR_127,Deepika Deshmukh,22.0,Female,Nagpur,Maharashtra,Hindi,2024-07-30,Quarterly Ebook,2024-07-31,2024-10-29,dataset_2,4.0,3.0,234.0,3.6999999999999997,680.0
USR_128,Aishwarya Banerjee,25.0,Female,Hyderabad,Telangana,Telugu,2023-12-11,Annual Ebook,2023-12-25,2024-12-24,dataset_2,5.0,5.0,868.0,5.0,912.0
USR_129,Arjun Verma,19.0,Male,Madurai,Tamil Nadu,Tamil,2024-05-10,Audiobook Subscription,2024-05-23,2024-06-22,dataset_2,6.0,6.0,608.0,5.999999999999999,761.0
USR_130,Indhu Kulkarni,54.0,Female,Kanpur,Uttar Pradesh,English,2023-05-04,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1133.0
USR_131,Rajesh Shetty,61.0,Male,Vijayawada,Andhra Pradesh,Telugu,2023-03-16,Annual Ebook,0,0,dataset_2,3.0,2.0,891.0,2.6999999999999997,1182.0
USR_132,Vaishnavi Patel,40.0,Female,Mysore,Karnataka,Kannada,2023-01-03,Quarterly Ebook,2023-01-06,2023-04-06,dataset_2,5.0,5.0,947.0,5.0,1254.0
USR_133,Ramya Krishnan,45.0,Female,Kollam,Kerala,Malayalam,2025-02-27,Quarterly Ebook,2025-03-05,2025-06-03,dataset_2,3.0,3.0,76.0,2.9999999999999996,468.0
USR_134,Priya Chawla,34.0,Female,Kolkata,West Bengal,Hindi,2026-02-12,Quarterly Ebook,2026-02-13,2026-05-14,dataset_2,1.0,1.0,0.0,1.0,118.0
USR_135,Indhu Nair,18.0,Female,New Delhi,Delhi,English,2025-01-13,Quarterly Ebook,2025-01-25,2025-04-25,dataset_2,6.0,4.0,184.0,5.3999999999999995,513.0
USR_136,Ranganath Sharma,33.0,Male,Madurai,Tamil Nadu,English,2025-03-11,Annual Ebook,0,0,dataset_2,3.0,2.0,207.0,2.6999999999999997,456.0
USR_137,Yamini Menon,18.0,Female,Guntur,Andhra Pradesh,Telugu,2024-07-25,Annual Ebook,0,0,dataset_2,4.0,4.0,421.0,4.0,685.0
USR_138,Prakash Choudhury,41.0,Male,Kolkata,Telangana,English,2025-03-17,Annual Ebook,0,0,dataset_2,3.0,3.0,382.0,2.9999999999999996,450.0
USR_139,Nithin Patel,28.0,Male,Guntur,Andhra Pradesh,Telugu,2025-07-25,Annual Ebook,2025-07-27,2026-07-27,dataset_2,6.0,6.0,293.0,5.999999999999999,320.0
USR_140,Kalyani Gupta,42.0,Female,New Delhi,Delhi,Hindi,2025-08-01,Quarterly Ebook,2025-08-08,2025-11-06,dataset_2,5.0,5.0,195.0,5.0,313.0
USR_141,Vivek Hegde,47.0,Male,Kochi,Kerala,Malayalam,2025-11-20,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,202.0
USR_142,Prakash Acharya,34.0,Male,Chennai,Tamil Nadu,Telugu,2025-02-14,Quarterly Ebook,2025-02-28,2025-05-29,dataset_2,6.0,6.0,392.0,5.999999999999999,481.0
USR_143,Akshara Acharya,29.0,Female,Kolkata,West Bengal,Hindi,2023-07-30,Audiobook Subscription,2023-08-06,2023-09-05,dataset_2,1.0,1.0,0.0,1.0,1046.0
USR_144,Prakash Patel,47.0,Male,Kolkata,Andhra Pradesh,Telugu,2025-12-23,Quarterly Ebook,2026-01-04,2026-04-04,dataset_2,4.0,4.0,89.0,4.0,169.0
USR_145,Suresh Iyer,27.0,Male,Kozhikode,Kerala,Telugu,2025-05-06,Annual Ebook,0,0,dataset_2,2.0,2.0,58.0,2.0,400.0
USR_146,Kavitha Pillai,30.0,Female,Karimnagar,Telangana,Hindi,2023-04-25,Annual Ebook,0,0,dataset_2,2.0,2.0,280.0,2.0,1142.0
USR_147,Vivek Gupta,36.0,Male,Kollam,Kerala,Malayalam,2023-07-20,Annual Ebook,0,0,dataset_2,2.0,2.0,119.0,2.0,1056.0
USR_148,Divya Deshmukh,28.0,Female,Vijayawada,Andhra Pradesh,Telugu,2025-03-17,Audiobook Subscription,2025-03-30,2025-04-29,dataset_2,2.0,2.0,303.0,2.0,450.0
USR_149,Pranav Chawla,50.0,Male,Kollam,Kerala,Telugu,2025-09-22,Annual Ebook,0,0,dataset_2,2.0,2.0,102.0,2.0,261.0
USR_150,Sowmya Reddy,49.0,Female,Kochi,Kerala,Malayalam,2023-02-14,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1212.0
USR_151,Anjali Menon,51.0,Female,Salem,Tamil Nadu,Hindi,2025-04-27,Annual Ebook,0,0,dataset_2,4.0,3.0,67.0,3.6999999999999997,409.0
USR_152,Yamini Hegde,57.0,Female,Chennai,Tamil Nadu,Tamil,2024-10-07,Annual Ebook,0,0,dataset_2,6.0,6.0,506.0,5.999999999999999,611.0
USR_153,Rajesh Bhat,48.0,Male,Kolkata,West Bengal,Hindi,2024-07-29,Quarterly Ebook,2024-07-30,2024-10-28,dataset_2,5.0,5.0,230.0,5.0,681.0
USR_154,Ranganath Iyer,31.0,Male,Nellore,Andhra Pradesh,Hindi,2024-10-11,Annual Ebook,0,0,dataset_2,4.0,4.0,449.0,4.0,607.0
USR_155,Deepika Deshmukh,29.0,Female,Hubli,Karnataka,English,2024-12-26,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,531.0
USR_156,Arjun Patel,56.0,Male,New Delhi,Delhi,Telugu,2024-03-13,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,819.0
USR_157,Yamini Pillai,42.0,Female,Guntur,Andhra Pradesh,Telugu,2024-07-22,Annual Ebook,0,0,dataset_2,2.0,2.0,77.0,2.0,688.0
USR_158,Rohan Rao,34.0,Male,Nizamabad,Telangana,Hindi,2025-08-26,Quarterly Ebook,0,2025-11-25,dataset_2,3.0,3.0,216.0,2.9999999999999996,288.0
USR_159,Ramesh Singh,39.0,Male,Kollam,Kerala,Malayalam,2023-03-04,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1194.0
USR_160,Dhanush Kulkarni,37.0,Male,Thiruvananthapuram,Kerala,Malayalam,2025-08-10,Annual Ebook,0,0,dataset_2,3.0,2.0,94.0,2.6999999999999997,304.0
USR_161,Balaji Gowda,18.0,Male,Kozhikode,Kerala,Malayalam,2023-01-26,Annual Ebook,0,0,dataset_2,2.0,2.0,204.0,2.0,1231.0
USR_162,Radhika Gowda,58.0,Female,Tirupati,Andhra Pradesh,Telugu,2026-01-25,Annual Ebook,0,0,dataset_2,31.0,20.0,124.0,27.7,136.0
USR_163,Aishwarya Chawla,58.0,Female,Bangalore,Karnataka,Kannada,2025-12-24,Annual Ebook,0,0,dataset_2,5.0,5.0,104.0,5.0,168.0
USR_164,Chandran Verma,18.0,Male,Thrissur,Kerala,Hindi,2026-02-17,Annual Ebook,2026-02-28,2027-02-28,dataset_2,1.0,1.0,0.0,1.0,113.0
USR_165,Naveen Shetty,27.0,Male,Vijayawada,Andhra Pradesh,Telugu,2025-04-08,Annual Ebook,0,0,dataset_2,3.0,2.0,245.0,2.6999999999999997,428.0
USR_166,Anand Naidu,30.0,Male,Vijayawada,Andhra Pradesh,English,2024-04-07,Annual Ebook,2024-04-18,2025-04-18,dataset_2,2.0,1.0,153.0,1.7,794.0
USR_167,Vignesh Bhat,37.0,Male,Kolkata,West Bengal,Hindi,2025-11-17,Quarterly Ebook,0,2026-03-01,dataset_2,3.0,3.0,68.0,2.9999999999999996,205.0
USR_168,Sandhya Acharya,46.0,Non-Binary,Madurai,Tamil Nadu,English,2025-10-16,Annual Ebook,0,0,dataset_2,5.0,4.0,187.0,4.7,237.0
USR_169,Pranav Deshmukh,49.0,Male,Bangalore,Karnataka,Kannada,2025-06-30,Annual Ebook,0,0,dataset_2,4.0,4.0,155.0,4.0,345.0
USR_170,Siddharth Hegde,40.0,Male,Hyderabad,Telangana,Telugu,2023-08-02,Annual Ebook,0,0,dataset_2,4.0,4.0,228.0,4.0,1043.0
USR_171,Deepika Verma,64.0,Female,Mangalore,Karnataka,Telugu,2025-09-30,Annual Ebook,0,0,dataset_2,6.0,5.0,233.0,5.699999999999999,253.0
USR_172,Anjali Hegde,40.0,Female,New Delhi,Delhi,English,2023-10-01,Audiobook Subscription,2023-10-01,2023-10-31,dataset_2,3.0,2.0,164.0,2.6999999999999997,983.0
USR_173,Shilpa Kulkarni,36.0,Non-Binary,Kolkata,West Bengal,Tamil,2025-06-01,Quarterly Ebook,2025-06-15,2025-09-13,dataset_2,1.0,1.0,0.0,1.0,374.0
USR_174,Amit Gupta,35.0,Non-Binary,Kanpur,Uttar Pradesh,Hindi,2023-06-24,Annual Ebook,0,0,dataset_2,2.0,2.0,357.0,2.0,1082.0
USR_175,Akshara Raman,18.0,Female,Ahmedabad,Gujarat,Hindi,2025-09-19,Audiobook Subscription,2025-10-02,2025-11-01,dataset_2,1.0,1.0,0.0,1.0,264.0
USR_176,Chandran Patel,35.0,Male,Kanpur,Uttar Pradesh,English,2023-01-11,Annual Ebook,0,0,dataset_2,3.0,3.0,339.0,2.9999999999999996,1246.0
USR_177,Hari Bhat,41.0,Male,Vijayawada,Andhra Pradesh,Telugu,2023-07-03,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1073.0
USR_178,Yuvaraj Bose,33.0,Male,Kolkata,West Bengal,English,2023-12-07,Audiobook Subscription,2023-12-14,2024-01-13,dataset_2,4.0,4.0,672.0,4.0,916.0
USR_179,Gautham Verma,64.0,Male,New Delhi,Delhi,Hindi,2025-03-31,Annual Ebook,2025-04-01,2026-04-01,dataset_2,4.0,3.0,135.0,3.6999999999999997,436.0
USR_180,Meera Sharma,24.0,Female,Thrissur,Kerala,Malayalam,2023-11-16,Annual Ebook,2023-11-23,2024-11-22,dataset_2,2.0,2.0,243.0,2.0,937.0
USR_181,Yuvaraj Gupta,49.0,Male,Hyderabad,Telangana,Telugu,2025-11-11,Annual Ebook,2025-11-22,2026-11-22,dataset_2,2.0,2.0,5.0,2.0,211.0
USR_182,Anand Deshmukh,22.0,Male,Ahmedabad,Gujarat,English,2023-04-18,Audiobook Subscription,0,2023-05-25,dataset_2,6.0,3.0,988.0,5.1,1149.0
USR_183,Manoj Reddy,61.0,Male,Kanpur,Uttar Pradesh,English,2024-08-17,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,662.0
USR_184,Nandhini Singh,46.0,Female,Mumbai,Maharashtra,English,2024-09-02,Quarterly Ebook,2024-09-13,2024-12-12,dataset_2,2.0,2.0,63.0,2.0,646.0
USR_185,Aarav Acharya,23.0,Non-Binary,Thrissur,Kerala,Malayalam,2023-12-23,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,900.0
USR_186,Hari Rao,30.0,Male,Mumbai,Maharashtra,Hindi,2023-06-06,Quarterly Ebook,2023-06-13,2023-09-11,dataset_2,1.0,1.0,0.0,1.0,1100.0
USR_187,Divya Hegde,46.0,Female,Bangalore,Karnataka,Kannada,2024-03-25,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,807.0
USR_188,Anjali Bhat,45.0,Female,New Delhi,Delhi,English,2025-10-22,Quarterly Ebook,2025-10-28,2026-01-26,dataset_2,2.0,2.0,23.0,2.0,231.0
USR_189,Vikram Shetty,60.0,Male,Hyderabad,Telangana,English,2025-09-26,Quarterly Ebook,2025-10-08,2026-01-06,dataset_2,6.0,2.0,162.0,4.799999999999999,257.0
USR_190,Radhika Verma,26.0,Female,Lucknow,Uttar Pradesh,English,2024-04-12,Audiobook Subscription,2024-04-14,2024-05-14,dataset_2,3.0,3.0,262.0,2.9999999999999996,789.0
USR_191,Divya Shetty,34.0,Female,Warangal,Telangana,Telugu,2024-05-28,Quarterly Ebook,2024-06-11,2024-09-09,dataset_2,3.0,3.0,139.0,2.9999999999999996,743.0
USR_192,Gautham Patel,42.0,Male,Hyderabad,Telangana,Hindi,2023-10-20,Annual Ebook,2023-10-29,2024-10-28,dataset_2,4.0,3.0,751.0,3.6999999999999997,964.0
USR_193,Ritu Rao,34.0,Female,Coimbatore,Tamil Nadu,English,2026-02-25,Annual Ebook,0,0,dataset_2,4.0,3.0,72.0,3.6999999999999997,105.0
USR_194,Malini Bose,24.0,Non-Binary,Belgaum,Karnataka,Kannada,2024-03-15,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,817.0
USR_195,Kalyani Pillai,27.0,Female,Salem,Tamil Nadu,Tamil,2024-05-12,Audiobook Subscription,2024-05-17,2024-06-16,dataset_2,4.0,4.0,330.0,4.0,759.0
USR_196,Rahul Gowda,44.0,Male,Mangalore,Karnataka,Kannada,2025-06-04,Annual Ebook,2025-06-11,2026-06-11,dataset_2,1.0,1.0,0.0,1.0,371.0
USR_197,  Indhu Menon ,48.0,Female,Kanpur,Uttar Pradesh,Hindi,2024-07-01,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,709.0
USR_198,Pooja Reddy,41.0,Female,Trichy,Tamil Nadu,Tamil,2023-04-26,Audiobook Subscription,2023-05-06,2023-06-05,dataset_2,2.0,2.0,146.0,2.0,1141.0
USR_199,Aarav Verma,18.0,Male,Bangalore,Karnataka,Kannada,2024-12-09,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,548.0
USR_200,Yamini Krishnan,37.0,Male,Chennai,Tamil Nadu,Tamil,2024-03-02,Quarterly Ebook,2024-03-06,2024-06-04,dataset_2,3.0,3.0,184.0,2.9999999999999996,830.0
USR_201,Nithin Kulkarni,56.0,Male,Kollam,Kerala,Malayalam,2024-07-04,Annual Ebook,0,0,dataset_2,7.0,5.0,433.0,6.3999999999999995,706.0
USR_202,Gautham Singh,36.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2025-10-06,Annual Ebook,2025-10-07,2026-10-07,dataset_2,4.0,4.0,122.0,4.0,247.0
USR_203,Jagadish Shetty,36.0,Male,Pune,Maharashtra,English,2025-09-28,Annual Ebook,2025-10-07,2026-10-07,dataset_2,1.0,1.0,0.0,1.0,255.0
USR_204,  Pranav Choudhury ,38.0,Non-Binary,Thrissur,Kerala,Malayalam,,Quarterly Ebook,2023-04-30,2023-07-29,dataset_2,6.0,6.0,767.0,5.999999999999999,0.0
USR_205,Anjali Krishnan,45.0,Female,Lucknow,Uttar Pradesh,Hindi,2025-05-26,Annual Ebook,0,0,dataset_2,7.0,5.0,219.0,6.3999999999999995,380.0
USR_206,Nandhini Krishnan,50.0,Female,New Delhi,Delhi,Hindi,2024-06-21,Annual Ebook,0,0,dataset_2,2.0,2.0,185.0,2.0,719.0
USR_207,Vivek Bhat,43.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2024-11-30,Annual Ebook,0,0,dataset_2,6.0,6.0,376.0,5.999999999999999,557.0
USR_208,Jagadish Verma,22.0,Male,Kozhikode,Kerala,Malayalam,2026-01-12,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,149.0
USR_209,Jagadish Raman,44.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2024-04-23,Annual Ebook,0,0,dataset_2,4.0,4.0,275.0,4.0,778.0
USR_210,Sandhya Nair,23.0,Female,Thrissur,Kerala,Malayalam,2023-05-20,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1117.0
USR_211,Chandran Banerjee,34.0,Male,Trichy,Tamil Nadu,English,2024-01-13,Quarterly Ebook,2024-01-15,2024-04-14,dataset_2,4.0,2.0,527.0,3.4,879.0
USR_212,Deepika Nair,31.0,Female,Hubli,Karnataka,Kannada,2024-04-10,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,791.0
USR_213,Anand Hegde,47.0,Male,Hyderabad,Telangana,Telugu,2023-01-11,Audiobook Subscription,2023-01-16,2023-02-15,dataset_2,2.0,1.0,7.0,1.7,1246.0
USR_214,Nandhini Kulkarni,51.0,Female,Thiruvananthapuram,Kerala,Malayalam,2025-07-26,Audiobook Subscription,2025-07-29,2025-08-28,dataset_2,4.0,3.0,29.0,3.6999999999999997,319.0
USR_215,Sanjay Singh,51.0,Male,Warangal,Telangana,Telugu,2024-03-11,Annual Ebook,2024-03-17,2025-03-17,dataset_2,5.0,4.0,369.0,4.7,821.0
USR_216,Amit Rao,42.0,Male,Kochi,Kerala,English,2024-12-18,Audiobook Subscription,2024-12-21,2025-01-20,dataset_2,5.0,3.0,369.0,4.4,539.0
USR_217,  Adithya Deshmukh ,59.0,Male,Kanpur,Uttar Pradesh,Hindi,2024-04-15,Annual Ebook,0,0,dataset_2,4.0,4.0,604.0,4.0,786.0
USR_218,Sneha Kulkarni,33.0,Female,Thrissur,Kerala,Malayalam,2025-12-10,Annual Ebook,0,0,dataset_2,0.0,0.0,0.0,0.0,182.0
USR_219,  Gautham Raman ,55.0,Male,Chennai,Tamil Nadu,Tamil,2025-10-18,Quarterly Ebook,2025-10-20,2026-01-18,dataset_2,6.0,6.0,206.0,5.999999999999999,235.0
USR_220,Priya Gowda,29.0,Female,Lucknow,Uttar Pradesh,Tamil,2024-02-06,Annual Ebook,0,0,dataset_2,3.0,3.0,449.0,2.9999999999999996,855.0
USR_221,Ritu Gowda,42.0,Female,Warangal,Telangana,Telugu,2023-02-08,Annual Ebook,0,0,dataset_2,5.0,5.0,1045.0,5.0,1218.0
USR_222,Keerthi Iyer,63.0,Male,Nellore,Andhra Pradesh,Telugu,2025-03-20,Annual Ebook,0,0,dataset_2,6.0,6.0,252.0,5.999999999999999,447.0
USR_223,Prakash Swamy,43.0,Male,Chennai,Tamil Nadu,Malayalam,2025-10-03,Annual Ebook,0,0,dataset_2,29.0,13.0,238.0,24.199999999999996,250.0
USR_224,Jyothi Murthy,30.0,Female,Warangal,Telangana,Malayalam,2025-09-05,Annual Ebook,0,0,dataset_2,3.0,3.0,177.0,2.9999999999999996,278.0
USR_225,Sneha Singh,22.0,Female,Mysore,Karnataka,Kannada,2025-12-29,Annual Ebook,2025-12-30,2026-12-30,dataset_2,4.0,4.0,137.0,4.0,163.0
USR_226,Shruti Reddy,34.0,Female,Nizamabad,Telangana,Telugu,2025-08-07,Annual Ebook,0,0,dataset_2,2.0,2.0,10.0,2.0,307.0
USR_227,Eswar Banerjee,36.0,Male,Tirupati,Andhra Pradesh,Telugu,2025-11-10,Annual Ebook,0,0,dataset_2,5.0,3.0,139.0,4.4,212.0
USR_228,Balaji Iyer,18.0,Male,Warangal,Telangana,Telugu,2024-10-19,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,599.0
USR_229,Ramya Shetty,41.0,Male,Hyderabad,Telangana,Hindi,2023-01-15,Annual Ebook,0,0,dataset_2,4.0,4.0,827.0,4.0,1242.0
USR_230,Jagadish Shetty,38.0,Male,Karimnagar,Telangana,Telugu,2023-05-09,Quarterly Ebook,2023-05-21,2023-08-19,dataset_2,4.0,3.0,857.0,3.6999999999999997,1128.0
USR_231,Chitra Sharma,27.0,Female,Karimnagar,Telangana,Telugu,2023-06-25,Quarterly Ebook,2023-06-29,2023-09-27,dataset_2,1.0,1.0,0.0,1.0,1081.0
USR_232,Malini Shetty,47.0,Male,Nagpur,Maharashtra,English,2026-03-13,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,89.0
USR_233,Priya Gupta,18.0,Female,Thrissur,Kerala,Malayalam,2023-08-05,Annual Ebook,2023-08-18,2024-08-17,dataset_2,6.0,6.0,834.0,5.999999999999999,1040.0
USR_234,Vikram Gowda,33.0,Male,Guntur,Andhra Pradesh,Telugu,2024-02-20,Audiobook Subscription,2024-02-28,2024-03-29,dataset_2,7.0,5.0,665.0,6.3999999999999995,841.0
USR_235,Pranav Nair,46.0,Non-Binary,New Delhi,Delhi,English,2024-01-20,Annual Ebook,2024-01-30,0,dataset_2,5.0,2.0,281.0,4.1,872.0
USR_236,Rajesh Gowda,45.0,Male,Chennai,Tamil Nadu,Tamil,2026-03-10,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,92.0
USR_237,Malini Gupta,51.0,Female,Salem,Tamil Nadu,Tamil,2025-12-19,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,173.0
USR_238,Raghav Singh,27.0,Male,Guntur,Andhra Pradesh,Hindi,2024-06-08,Quarterly Ebook,2024-06-10,2024-09-08,dataset_2,6.0,4.0,545.0,5.3999999999999995,732.0
USR_239,Pooja Kulkarni,27.0,Female,Salem,Tamil Nadu,Tamil,2023-09-03,Annual Ebook,0,0,dataset_2,4.0,4.0,543.0,4.0,1011.0
USR_240,Nithin Rao,49.0,Male,Kolkata,West Bengal,English,2024-01-24,Annual Ebook,0,0,dataset_2,4.0,3.0,475.0,3.6999999999999997,868.0
USR_241,Deepika Sharma,34.0,Female,Hubli,Karnataka,Kannada,2025-12-29,Annual Ebook,0,0,dataset_2,6.0,6.0,114.0,5.999999999999999,163.0
USR_242,Vivek Nair,42.0,Male,Madurai,Tamil Nadu,Kannada,2024-10-18,Quarterly Ebook,2024-10-25,2025-01-23,dataset_2,1.0,1.0,0.0,1.0,600.0
USR_243,Jagadish Patel,43.0,Male,Vijayawada,Andhra Pradesh,Telugu,2026-03-15,Audiobook Subscription,2026-03-25,2026-04-24,dataset_2,6.0,4.0,83.0,5.3999999999999995,87.0
USR_244,Adithya Patel,38.0,Non-Binary,Nizamabad,Telangana,Telugu,2025-09-02,Annual Ebook,2025-09-16,2026-09-16,dataset_2,1.0,1.0,0.0,1.0,281.0
USR_245,Prakash Banerjee,29.0,Male,Kolkata,West Bengal,Hindi,2023-08-06,Annual Ebook,0,0,dataset_2,0.0,0.0,0.0,0.0,1039.0
USR_246,Jyothi Shetty,45.0,Female,Madurai,Tamil Nadu,Tamil,2025-07-31,Quarterly Ebook,2025-08-11,2025-11-09,dataset_2,4.0,4.0,223.0,4.0,314.0
USR_247,Vikram Kulkarni,37.0,Male,Kochi,Kerala,Malayalam,2023-01-19,Audiobook Subscription,2023-02-02,2023-03-04,dataset_2,5.0,4.0,1117.0,4.7,1238.0
USR_248,Jagadish Banerjee,50.0,Male,Hubli,Karnataka,English,2026-04-11,Annual Ebook,0,0,dataset_2,4.0,4.0,33.0,4.0,60.0
USR_249,Aditi Menon,53.0,Female,Thrissur,Kerala,Malayalam,2024-09-16,Annual Ebook,0,0,dataset_2,3.0,3.0,466.0,2.9999999999999996,632.0
USR_250,Sowmya Menon,27.0,Female,Madurai,Tamil Nadu,Tamil,2026-02-07,Audiobook Subscription,2026-02-10,2026-03-12,dataset_2,27.0,15.0,113.0,23.4,123.0
