user_id,user_name,age,gender,city,state,preferred_language,signup_date,subscription_type,subscription_start_date,subscription_end_date,source
USR_304,Balaji Rao,53.0,Male,Bangalore,Karnataka,Kannada,2024-04-04,Annual Ebook,,,dataset_2
USR_305,Jagadish Swamy,39.0,Male,New Delhi,Delhi,English,2025-11-09,Annual Ebook,,,dataset_2
USR_306,Karthik Deshmukh,45.0,Male,Warangal,Telangana,Telugu,2026-01-31,Annual Ebook,2026-02-12,2027-02-12,dataset_2
USR_307,Indhu Chawla,24.0,Female,Kolkata,West Bengal,English,2024-05-29,Annual Ebook,,,dataset_2
USR_308,Vaishnavi Banerjee,41.0,Female,Warangal,Telangana,Telugu,2025-11-23,Annual Ebook,,,dataset_2
USR_309,Vikram Banerjee,46.0,Male,Karimnagar,Telangana,Telugu,2026-01-16,Annual Ebook,,,dataset_2
USR_310,Dhanush Chawla,52.0,Male,Nizamabad,Telangana,Telugu,2026-04-16,Annual Ebook,,,dataset_2
USR_311,Pooja Kulkarni,43.0,Female,Karimnagar,Telangana,Telugu,2025-01-11,Annual Ebook,,,dataset_2
USR_312,Pranav Swamy,35.0,Male,Thiruvananthapuram,Kerala,Tamil,2023-01-07,Quarterly Ebook,2023-01-10,2023-04-10,dataset_2
USR_313,Eswar Pillai,25.0,Male,Bangalore,Karnataka,Hindi,2024-04-08,Audiobook Subscription,2024-04-15,2024-05-15,dataset_2
USR_314,Aishwarya Bhat,33.0,Female,Nizamabad,Telangana,Telugu,2023-09-14,Audiobook Subscription,2023-09-28,2023-10-28,dataset_2
USR_315,Ananya Hegde,38.0,Female,Pune,Maharashtra,English,2024-02-02,Annual Ebook,2024-02-11,2025-02-10,dataset_2
USR_316,Vikram Krishnan,36.0,Male,Mysore,Karnataka,Kannada,2025-09-06,Annual Ebook,,,dataset_2
USR_317,Ramesh Krishnan,39.0,Male,Lucknow,Uttar Pradesh,Hindi,2025-08-17,Annual Ebook,,,dataset_2
USR_318,Ramesh Das,30.0,Male,Thiruvananthapuram,Kerala,Malayalam,2024-09-28,Annual Ebook,,,dataset_2
USR_319,Vignesh Bose,58.0,Male,Trichy,Tamil Nadu,Tamil,2026-01-29,Annual Ebook,,,dataset_2
USR_320,Suresh Gupta,37.0,Male,Madurai,Tamil Nadu,Tamil,2025-11-17,Annual Ebook,,,dataset_2
USR_321,Sandhya Banerjee,59.0,Female,Nellore,Andhra Pradesh,English,2024-02-21,Audiobook Subscription,2024-02-22,2024-03-23,dataset_2
USR_322,Dhanush Reddy,24.0,Male,Karimnagar,Telangana,Malayalam,2025-10-04,Audiobook Subscription,2025-10-06,2025-11-05,dataset_2
USR_323,Vikram Banerjee,25.0,Male,Thrissur,Kerala,Telugu,2024-08-12,Annual Ebook,2024-08-21,2025-08-21,dataset_2
USR_324,Harish Das,36.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2025-11-19,Quarterly Ebook,2025-11-30,2026-02-28,dataset_2
USR_325,Anjali Hegde,31.0,Female,Pune,Maharashtra,English,2024-01-22,Annual Ebook,,,dataset_2
USR_326,Nandhini Nair,53.0,Female,Mumbai,Maharashtra,English,2023-09-01,Quarterly Ebook,,2023-12-07,dataset_2
USR_327,Deepika Patel,45.0,Female,Visakhapatnam,Andhra Pradesh,Telugu,2025-05-05,Quarterly Ebook,2025-05-11,2025-08-09,dataset_2
USR_328,Lakshmi Gupta,35.0,Female,Karimnagar,Telangana,Telugu,2025-02-11,Annual Ebook,2025-02-11,2026-02-11,dataset_2
USR_329,Manoj Sharma,18.0,Male,Tirupati,Andhra Pradesh,Telugu,2025-10-13,Quarterly Ebook,2025-10-18,2026-01-16,dataset_2
USR_330,  Vikram Deshmukh ,27.0,Male,Kollam,Kerala,Malayalam,2025-10-17,Annual Ebook,,,dataset_2
USR_331,Ramesh Acharya,29.0,Male,Ahmedabad,Gujarat,English,2023-03-13,Audiobook Subscription,2023-03-20,2023-04-19,dataset_2
USR_332,Manoj Iyer,31.0,Male,Warangal,Telangana,Telugu,2026-04-28,Annual Ebook,,,dataset_2
USR_333,Manoj Sharma,46.0,Male,Kollam,Kerala,Malayalam,2025-02-13,Annual Ebook,,,dataset_2
USR_334,Ritu Bose,34.0,Female,New Delhi,Delhi,English,2023-07-19,Annual Ebook,,,dataset_2
USR_335,Harini Murthy,51.0,Female,Mangalore,Karnataka,Kannada,2024-06-16,Audiobook Subscription,2024-06-23,2024-07-23,dataset_2
USR_336,Anitha Verma,56.0,Female,Kozhikode,Kerala,Malayalam,2025-05-09,Quarterly Ebook,2025-05-12,2025-08-10,dataset_2
USR_337,Adithya Krishnan,28.0,Male,New Delhi,Delhi,English,2026-03-27,Annual Ebook,,,dataset_2
USR_338,Anjali Krishnan,51.0,Female,Ahmedabad,Gujarat,English,2024-10-18,Annual Ebook,2024-10-26,2025-10-26,dataset_2
USR_339,Jagadish Nair,41.0,Male,Kolkata,West Bengal,English,2025-12-08,Annual Ebook,2025-12-11,2026-12-11,dataset_2
USR_340,Priya Joshi,45.0,Female,Ahmedabad,Gujarat,English,2025-05-21,Annual Ebook,,,dataset_2
USR_341,Chitra Raman,52.0,Male,Madurai,Tamil Nadu,Tamil,2026-04-28,Audiobook Subscription,2026-05-05,2026-06-04,dataset_2
USR_342,Malini Acharya,44.0,Female,Mangalore,Karnataka,Kannada,2025-11-26,Annual Ebook,,,dataset_2
USR_343,Sneha Iyer,33.0,Non-Binary,Mysore,Karnataka,Kannada,2024-02-01,Annual Ebook,,,dataset_2
USR_344,Rajesh Sharma,27.0,Male,Kozhikode,Kerala,Malayalam,2025-06-08,Quarterly Ebook,2025-06-09,2025-09-07,dataset_2
USR_345,Harini Murthy,30.0,Female,Thiruvananthapuram,Kerala,Malayalam,2025-04-14,Annual Ebook,,,dataset_2
USR_346,Naveen Krishnan,32.0,Male,Kollam,Kerala,Malayalam,2025-05-22,Annual Ebook,2025-06-01,2026-06-01,dataset_2
USR_347,Eswar Gupta,23.0,Male,New Delhi,Delhi,English,2024-05-13,Annual Ebook,,,dataset_2
USR_348,Meera Singh,19.0,Female,Kozhikode,Kerala,Malayalam,2025-03-01,Annual Ebook,,,dataset_2
USR_349,Pranav Bhat,43.0,Male,Kollam,Kerala,Tamil,2023-04-12,Annual Ebook,,,dataset_2
USR_350,Swathi Banerjee,61.0,Female,Kolkata,Telangana,Telugu,2023-08-27,Annual Ebook,,,dataset_2
USR_351,Priya Patel,32.0,Female,Kolkata,West Bengal,Hindi,2025-09-06,Annual Ebook,,,dataset_2
USR_352,Jagadish Krishnan,42.0,Male,Nagpur,Maharashtra,English,2024-07-09,Audiobook Subscription,2024-07-10,2024-08-09,dataset_2
USR_353,Balaji Naidu,35.0,Male,Warangal,Telangana,Telugu,2023-07-31,Annual Ebook,2023-08-12,,dataset_2
USR_354,Shruti Pillai,60.0,Female,Trichy,Tamil Nadu,Hindi,2023-08-08,Annual Ebook,,,dataset_2
USR_355,Madhavan Shetty,39.0,Male,Vijayawada,Andhra Pradesh,Telugu,2025-09-30,Audiobook Subscription,2025-10-02,2025-11-01,dataset_2
USR_356,Suresh Naidu,46.0,Male,Kochi,Kerala,Hindi,2025-05-02,Annual Ebook,,,dataset_2
USR_357,Chitra Krishnan,47.0,Female,Mysore,Karnataka,Kannada,2025-08-20,Annual Ebook,,,dataset_2
USR_358,Vignesh Gupta,27.0,Male,Belgaum,Karnataka,Kannada,,Audiobook Subscription,2024-05-08,2024-06-07,dataset_2
USR_359,Vijay Kulkarni,18.0,Male,Vijayawada,Andhra Pradesh,Telugu,2024-05-30,Audiobook Subscription,2024-06-06,2024-07-06,dataset_2
USR_360,Balaji Das,39.0,Male,Vijayawada,Andhra Pradesh,Telugu,2023-11-02,Annual Ebook,,,dataset_2
USR_361,Kavitha Swamy,38.0,Female,Kolkata,Telangana,English,2025-05-06,Annual Ebook,,,dataset_2
USR_362,  Shruti Das ,41.0,Female,Kozhikode,Kerala,Malayalam,2025-02-17,Quarterly Ebook,2025-02-23,2025-05-24,dataset_2
USR_363,Aarav Krishnan,44.0,Male,Kollam,Kerala,Malayalam,2023-08-16,Annual Ebook,2023-08-23,2024-08-22,dataset_2
USR_364,Priya Hegde,45.0,Female,Bangalore,Karnataka,Kannada,2025-03-15,Audiobook Subscription,2025-03-20,2025-04-19,dataset_2
USR_365,  Ranganath Choudhury ,25.0,Male,Guntur,Andhra Pradesh,Telugu,2025-06-04,Annual Ebook,,,dataset_2
USR_366,Malini Gowda,57.0,Female,Warangal,Telangana,Telugu,2024-07-02,Annual Ebook,2024-07-07,2025-07-07,dataset_2
USR_367,Yamini Choudhury,42.0,Female,Mysore,Karnataka,Kannada,2025-09-26,Annual Ebook,,,dataset_2
USR_368,Karthik Joshi,49.0,Male,Nizamabad,Telangana,Telugu,2025-01-18,Quarterly Ebook,2025-01-25,2025-04-25,dataset_2
USR_369,Karthik Chawla,18.0,Male,Kochi,Kerala,Hindi,2023-08-17,Annual Ebook,,,dataset_2
USR_370,Sanjay Murthy,39.0,Male,Kolkata,West Bengal,Hindi,2025-07-31,Audiobook Subscription,2025-08-13,2025-09-12,dataset_2
USR_371,Preethi Deshmukh,35.0,Female,Belgaum,Karnataka,Kannada,2024-02-15,Annual Ebook,,,dataset_2
USR_372,Vaishnavi Naidu,40.0,Female,Chennai,Tamil Nadu,Tamil,2025-02-22,Quarterly Ebook,2025-03-07,2025-06-05,dataset_2
USR_373,Ramesh Reddy,36.0,Male,Kolkata,Kerala,Telugu,2023-05-25,Annual Ebook,,,dataset_2
USR_374,Raghav Deshmukh,44.0,Male,Trichy,Tamil Nadu,Tamil,2025-01-18,Annual Ebook,2025-01-24,2026-01-24,dataset_2
USR_375,Amit Iyer,35.0,Male,Pune,Maharashtra,English,2025-04-24,Annual Ebook,,,dataset_2
USR_376,Aarav Gowda,38.0,Male,Mangalore,Karnataka,Kannada,2023-06-15,Annual Ebook,,,dataset_2
USR_377,Akshara Menon,50.0,Female,Nellore,Andhra Pradesh,Telugu,2024-10-03,Quarterly Ebook,2024-10-11,2025-01-09,dataset_2
USR_378,Malini Shetty,39.0,Female,Nellore,Andhra Pradesh,Telugu,2025-10-21,Annual Ebook,,,dataset_2
USR_379,Karthik Iyer,28.0,Male,Kollam,Kerala,Malayalam,2026-01-02,Annual Ebook,,,dataset_2
USR_380,Aarav Kulkarni,53.0,Male,Mangalore,Karnataka,Kannada,2023-02-28,Annual Ebook,2023-03-14,2024-03-13,dataset_2
USR_381,Uma Pillai,48.0,Non-Binary,New Delhi,Delhi,Hindi,2023-11-10,Audiobook Subscription,2023-11-24,,dataset_2
USR_382,Chitra Rao,38.0,Female,Madurai,Tamil Nadu,Tamil,2023-01-01,Audiobook Subscription,2023-01-02,2023-02-01,dataset_2
USR_383,Swathi Joshi,43.0,Non-Binary,Chennai,Tamil Nadu,English,2025-05-03,Annual Ebook,,,dataset_2
USR_384,Kalyani Joshi,41.0,Female,Hubli,Karnataka,English,,Annual Ebook,,,dataset_2
USR_385,Yuvaraj Iyer,40.0,Male,Trichy,Tamil Nadu,English,2025-04-15,Annual Ebook,2025-04-24,2026-04-24,dataset_2
USR_386,Prakash Singh,43.0,Male,Kanpur,Uttar Pradesh,English,2023-02-12,Annual Ebook,,,dataset_2
USR_387,Jagadish Chawla,45.0,Male,Kolkata,West Bengal,English,2025-03-13,Quarterly Ebook,2025-03-24,2025-06-22,dataset_2
USR_388,Jyothi Pillai,54.0,Female,Kozhikode,Kerala,Malayalam,2026-03-05,Quarterly Ebook,2026-03-19,2026-06-17,dataset_2
USR_389,Pranav Hegde,30.0,Male,Kozhikode,Kerala,Malayalam,2023-06-15,Annual Ebook,,,dataset_2
USR_390,Vignesh Naidu,34.0,Male,Ahmedabad,Gujarat,Hindi,2026-04-02,Audiobook Subscription,2026-04-06,2026-05-06,dataset_2
USR_391,Amit Nair,37.0,Male,Warangal,Telangana,Telugu,2023-07-06,Quarterly Ebook,2023-07-13,2023-10-11,dataset_2
USR_392,Aarav Kumar,43.0,Male,Tirupati,Andhra Pradesh,Hindi,2023-10-18,Quarterly Ebook,2023-10-21,,dataset_2
USR_393,Dhanush Joshi,41.0,Male,Guntur,Andhra Pradesh,Hindi,2024-03-10,Annual Ebook,,,dataset_2
USR_394,Anjali Krishnan,31.0,Female,Belgaum,Karnataka,Kannada,2024-08-14,Annual Ebook,,,dataset_2
USR_395,  Sowmya Das ,45.0,Female,Kollam,Kerala,Malayalam,2025-01-25,Annual Ebook,,,dataset_2
USR_396,Anjali Sharma,31.0,Female,Nellore,Andhra Pradesh,Hindi,2023-05-30,Annual Ebook,,,dataset_2
USR_397,Gautham Joshi,56.0,Male,Salem,Tamil Nadu,Tamil,2025-11-21,Audiobook Subscription,2025-11-24,2025-12-24,dataset_2
USR_398,Shruti Reddy,51.0,Female,Thrissur,Kerala,Malayalam,2024-11-25,Audiobook Subscription,2024-12-01,2024-12-31,dataset_2
USR_399,Vaishnavi Chawla,33.0,Female,Chennai,Tamil Nadu,Tamil,2023-12-21,Annual Ebook,,,dataset_2
USR_400,Bindu Naidu,42.0,Female,Tirupati,Andhra Pradesh,Telugu,2024-11-30,Annual Ebook,,,dataset_2
USR_401,Arjun Nair,51.0,Male,Mumbai,Maharashtra,Hindi,2023-06-10,Annual Ebook,,,dataset_2
USR_402,Yamini Shetty,18.0,Female,Nizamabad,Telangana,Telugu,2026-02-19,Annual Ebook,,,dataset_2
USR_403,Anitha Murthy,62.0,Female,Kolkata,Telangana,English,2025-04-19,Audiobook Subscription,2025-04-27,2025-05-27,dataset_2
USR_404,Raghav Reddy,41.0,Male,Ahmedabad,Gujarat,Hindi,2025-09-20,Quarterly Ebook,2025-10-04,2026-01-02,dataset_2
USR_405,Raghav Hegde,49.0,Male,Vijayawada,Andhra Pradesh,Telugu,2023-01-01,Quarterly Ebook,2023-01-13,2023-04-13,dataset_2
USR_406,Kalyani Pillai,37.0,Female,Kanpur,Uttar Pradesh,Tamil,2024-10-30,Annual Ebook,2024-11-08,2025-11-08,dataset_2
USR_407,Aarav Shetty,33.0,Male,Warangal,Telangana,Telugu,2026-02-19,Quarterly Ebook,2026-03-04,2026-06-02,dataset_2
USR_408,Anand Patel,35.0,Male,Ahmedabad,Gujarat,Hindi,2026-02-28,Quarterly Ebook,2026-03-04,2026-06-02,dataset_2
USR_409,Vivek Reddy,36.0,Male,Lucknow,Uttar Pradesh,Hindi,2023-08-25,Annual Ebook,,,dataset_2
USR_410,Ramya Iyer,32.0,Female,Coimbatore,Tamil Nadu,Tamil,2023-01-23,Annual Ebook,,,dataset_2
USR_411,Balaji Kulkarni,34.0,Male,Bangalore,Karnataka,Kannada,2024-09-01,Annual Ebook,,,dataset_2
USR_412,Pranav Choudhury,45.0,Male,New Delhi,Delhi,English,2024-11-19,Annual Ebook,,,dataset_2
USR_413,Madhavan Gupta,43.0,Non-Binary,Hubli,Karnataka,Kannada,2024-04-29,Audiobook Subscription,2024-05-01,2024-05-31,dataset_2
USR_414,Priya Swamy,56.0,Female,Vijayawada,Andhra Pradesh,Telugu,2023-03-22,Audiobook Subscription,2023-03-25,2023-04-24,dataset_2
USR_415,Saravanan Chawla,36.0,Non-Binary,Ahmedabad,Gujarat,Hindi,2024-01-13,Annual Ebook,,,dataset_2
USR_416,Saravanan Raman,41.0,Male,Kolkata,Karnataka,Kannada,2025-08-19,Annual Ebook,,,dataset_2
USR_417,Abhinav Sharma,41.0,Non-Binary,Coimbatore,Tamil Nadu,Tamil,2024-05-07,Audiobook Subscription,2024-05-19,2024-06-18,dataset_2
USR_418,Kalyani Kulkarni,22.0,Female,Kolkata,West Bengal,Hindi,2024-11-10,Quarterly Ebook,2024-11-18,2025-02-16,dataset_2
USR_419,Shilpa Gowda,28.0,Female,Kolkata,West Bengal,Malayalam,2023-08-29,Annual Ebook,,,dataset_2
USR_420,Shruti Joshi,33.0,Female,Bangalore,Karnataka,Kannada,2024-07-19,Annual Ebook,2024-07-22,2025-07-22,dataset_2
USR_421,Vivek Krishnan,18.0,Male,New Delhi,Delhi,Hindi,2025-09-22,Annual Ebook,,,dataset_2
USR_422,Vivek Sharma,45.0,Male,New Delhi,Delhi,Hindi,2023-06-03,Annual Ebook,,,dataset_2
USR_423,Nandhini Krishnan,37.0,Female,Madurai,Tamil Nadu,Tamil,2026-01-20,Annual Ebook,,,dataset_2
USR_424,Swathi Chawla,36.0,Female,Madurai,Tamil Nadu,Tamil,2024-10-08,Annual Ebook,2024-10-20,2025-10-20,dataset_2
USR_425,  Bindu Murthy ,47.0,Female,Thiruvananthapuram,Kerala,Malayalam,2023-10-05,Quarterly Ebook,2023-10-13,2024-01-11,dataset_2
USR_426,Ramesh Acharya,42.0,Male,Hyderabad,Telangana,Telugu,2023-10-08,Quarterly Ebook,2023-10-16,2024-01-14,dataset_2
USR_427,Karthik Shetty,33.0,Male,Kolkata,West Bengal,Hindi,2025-09-10,Annual Ebook,,,dataset_2
USR_428,Jyothi Gowda,39.0,Female,Guntur,Andhra Pradesh,English,2024-11-26,Audiobook Subscription,2024-11-26,2024-12-26,dataset_2
USR_429,Chitra Naidu,21.0,Female,Kolkata,West Bengal,Hindi,2024-12-16,Annual Ebook,,,dataset_2
USR_430,Gautham Choudhury,40.0,Male,Nagpur,Maharashtra,Hindi,2023-12-04,Annual Ebook,2023-12-15,2024-12-14,dataset_2
USR_431,Saravanan Reddy,35.0,Male,Nagpur,Maharashtra,English,2023-02-28,Annual Ebook,2023-03-09,2024-03-08,dataset_2
USR_432,Vikram Bose,46.0,Male,Lucknow,Uttar Pradesh,English,2023-12-19,Annual Ebook,2024-01-01,2024-12-31,dataset_2
USR_433,Aditi Chawla,47.0,Female,Madurai,Tamil Nadu,Tamil,2023-08-21,Annual Ebook,,,dataset_2
USR_434,Sowmya Sharma,39.0,Female,Warangal,Telangana,Telugu,2023-05-09,Annual Ebook,,,dataset_2
USR_435,Ritu Singh,29.0,Female,Mysore,Karnataka,Kannada,2023-11-04,Annual Ebook,,,dataset_2
USR_436,Shilpa Shetty,47.0,Female,Kolkata,Tamil Nadu,Tamil,2024-05-17,Quarterly Ebook,2024-05-26,2024-08-24,dataset_2
USR_437,Manoj Verma,34.0,Male,Madurai,Tamil Nadu,Tamil,2024-06-27,Quarterly Ebook,2024-07-09,2024-10-07,dataset_2
USR_438,Rajesh Gupta,28.0,Male,Mumbai,Maharashtra,English,2024-01-13,Audiobook Subscription,2024-01-27,2024-02-26,dataset_2
USR_439,Adithya Kumar,21.0,Male,Hyderabad,Telangana,Telugu,2026-02-23,Quarterly Ebook,2026-02-26,2026-05-27,dataset_2
USR_440,Akshara Shetty,36.0,Female,Salem,Tamil Nadu,Tamil,2025-10-27,Quarterly Ebook,2025-10-31,2026-01-29,dataset_2
USR_441,Adithya Rao,53.0,Male,Chennai,Tamil Nadu,Tamil,2024-02-26,Quarterly Ebook,2024-03-11,2024-06-09,dataset_2
USR_442,Sandhya Kumar,38.0,Male,Lucknow,Uttar Pradesh,Hindi,2025-02-16,Audiobook Subscription,2025-02-24,2025-03-26,dataset_2
USR_443,Ananya Sharma,26.0,Female,Warangal,Telangana,Tamil,2025-11-29,Annual Ebook,,,dataset_2
USR_444,Jyothi Murthy,33.0,Female,Hyderabad,Telangana,English,2024-03-11,Annual Ebook,,,dataset_2
USR_445,Madhavan Krishnan,39.0,Male,New Delhi,Delhi,Hindi,2023-08-26,Annual Ebook,,,dataset_2
USR_446,Dhanush Gupta,39.0,Male,Thiruvananthapuram,Kerala,Hindi,2024-04-25,Quarterly Ebook,2024-05-09,2024-08-07,dataset_2
USR_447,Anitha Verma,50.0,Female,Coimbatore,Tamil Nadu,Tamil,2023-08-15,Annual Ebook,2023-08-27,2024-08-26,dataset_2
USR_448,Manoj Verma,22.0,Male,Kolkata,West Bengal,English,2023-06-15,Annual Ebook,,,dataset_2
USR_449,  Hari Naidu ,39.0,Male,Madurai,Tamil Nadu,Tamil,2026-04-26,Annual Ebook,,,dataset_2
USR_450,Yamini Raman,41.0,Female,Warangal,Telangana,Telugu,2023-12-18,Annual Ebook,,,dataset_2
USR_451,Aditi Bose,29.0,Female,New Delhi,Delhi,Malayalam,2024-11-13,Audiobook Subscription,2024-11-20,2024-12-20,dataset_2
USR_452,Vaishnavi Choudhury,29.0,Female,Nizamabad,Telangana,Telugu,2026-02-27,Quarterly Ebook,2026-03-07,2026-06-05,dataset_2
USR_453,Priya Murthy,23.0,Female,New Delhi,Delhi,English,2023-03-02,Quarterly Ebook,2023-03-10,2023-06-08,dataset_2
USR_454,Divya Rao,30.0,Male,Nellore,Andhra Pradesh,Telugu,2024-04-02,Quarterly Ebook,2024-04-02,2024-07-01,dataset_2
USR_455,Sowmya Gupta,50.0,Female,Mumbai,Maharashtra,Telugu,2025-12-17,Quarterly Ebook,2025-12-23,2026-03-23,dataset_2
USR_456,Prakash Kumar,21.0,Male,New Delhi,Delhi,Hindi,2024-05-18,Quarterly Ebook,2024-06-01,2024-08-30,dataset_2
USR_457,Deepika Raman,43.0,Female,Kolkata,West Bengal,Hindi,2024-08-19,Annual Ebook,2024-08-27,2025-08-27,dataset_2
USR_458,Deepika Singh,39.0,Female,Tirupati,Andhra Pradesh,Hindi,2023-08-22,Annual Ebook,,,dataset_2
USR_459,Vikram Verma,23.0,Male,Kolkata,West Bengal,Hindi,2023-07-24,Audiobook Subscription,2023-07-24,2023-08-23,dataset_2
USR_460,Akshara Kumar,32.0,Female,Trichy,Tamil Nadu,Hindi,2024-01-05,Annual Ebook,,,dataset_2
USR_461,Vaishnavi Verma,34.0,Female,Kozhikode,Kerala,Malayalam,2025-05-16,Annual Ebook,2025-05-19,2026-05-19,dataset_2
USR_462,  Rajesh Sharma ,41.0,Male,Ahmedabad,Gujarat,Hindi,2023-05-17,Annual Ebook,,,dataset_2
USR_463,Sanjay Reddy,47.0,Male,Kollam,Kerala,Malayalam,2023-10-03,Audiobook Subscription,2023-10-14,2023-11-13,dataset_2
USR_464,Priya Patel,46.0,Female,Pune,Maharashtra,English,2023-04-11,Annual Ebook,,,dataset_2
USR_465,Hari Bhat,39.0,Male,Kochi,Kerala,Malayalam,2026-02-07,Audiobook Subscription,2026-02-15,2026-03-17,dataset_2
USR_466,  Malini Swamy ,41.0,Non-Binary,Kozhikode,Kerala,English,2025-08-12,Quarterly Ebook,2025-08-20,2025-11-18,dataset_2
USR_467,Pooja Das,30.0,Female,Chennai,Tamil Nadu,Tamil,2023-07-03,Annual Ebook,2023-07-06,2024-07-05,dataset_2
USR_468,Radhika Verma,23.0,Female,New Delhi,Delhi,English,2025-12-07,Annual Ebook,,,dataset_2
USR_469,Gayathri Pillai,38.0,Male,Guntur,Andhra Pradesh,Telugu,2025-06-02,Quarterly Ebook,2025-06-02,2025-08-31,dataset_2
USR_470,  Shilpa Bhat ,37.0,Female,Hubli,Karnataka,Kannada,2024-12-16,Audiobook Subscription,2024-12-24,2025-01-23,dataset_2
USR_471,Vaishnavi Kulkarni,18.0,Female,Tirupati,Andhra Pradesh,Telugu,2023-11-20,Quarterly Ebook,2023-11-25,2024-02-23,dataset_2
USR_472,Kalyani Patel,51.0,Female,Warangal,Telangana,Telugu,2024-08-28,Annual Ebook,,,dataset_2
USR_473,Balaji Raman,63.0,Male,Salem,Tamil Nadu,Hindi,2024-07-31,Annual Ebook,,,dataset_2
USR_474,Swathi Murthy,33.0,Female,Kolkata,Delhi,Hindi,2023-02-08,Annual Ebook,2023-02-22,2024-02-22,dataset_2
USR_475,Shilpa Bhat,40.0,Female,Trichy,Tamil Nadu,Tamil,2023-07-26,Annual Ebook,,,dataset_2
USR_476,Jagadish Raman,33.0,Male,Pune,Maharashtra,Hindi,2023-03-13,Annual Ebook,,,dataset_2
USR_477,Gayathri Kumar,40.0,Female,Kolkata,West Bengal,Hindi,,Quarterly Ebook,2024-03-17,2024-06-15,dataset_2
USR_478,Abhinav Menon,28.0,Male,Kollam,Kerala,Malayalam,2023-11-17,Quarterly Ebook,2023-11-25,,dataset_2
USR_479,Rajesh Raman,41.0,Male,Tirupati,Andhra Pradesh,Hindi,2025-04-19,Annual Ebook,,,dataset_2
USR_480,Saravanan Choudhury,42.0,Male,Karimnagar,Telangana,Telugu,2025-07-15,Audiobook Subscription,2025-07-25,2025-08-24,dataset_2
USR_481,Uma Naidu,33.0,Female,Kochi,Kerala,English,2026-03-20,Annual Ebook,2026-03-29,2027-03-29,dataset_2
USR_482,Ranganath Iyer,35.0,Male,Kanpur,Uttar Pradesh,Hindi,2023-12-14,Annual Ebook,,,dataset_2
USR_483,Akshara Bose,34.0,Female,Kolkata,West Bengal,Hindi,2023-02-17,Annual Ebook,,,dataset_2
USR_484,Saravanan Gupta,47.0,Male,Thiruvananthapuram,Kerala,Malayalam,2024-09-22,Annual Ebook,2024-10-04,2025-10-04,dataset_2
USR_485,Rohan Chawla,25.0,Male,Thrissur,Kerala,Malayalam,2024-01-14,Quarterly Ebook,2024-01-21,2024-04-20,dataset_2
USR_486,Dhanush Rao,53.0,Male,Kanpur,Uttar Pradesh,Hindi,2024-01-02,Annual Ebook,,,dataset_2
USR_487,Anjali Deshmukh,37.0,Female,Kochi,Kerala,Malayalam,2023-10-01,Annual Ebook,,,dataset_2
USR_488,Ramesh Krishnan,66.0,Male,Hyderabad,Telangana,Telugu,2023-08-04,Audiobook Subscription,2023-08-18,2023-09-17,dataset_2
USR_489,Aditi Acharya,29.0,Female,Karimnagar,Telangana,Telugu,2025-11-24,Audiobook Subscription,,2025-12-28,dataset_2
USR_490,Gayathri Bose,54.0,Female,Kolkata,West Bengal,English,2025-08-07,Audiobook Subscription,2025-08-13,,dataset_2
USR_491,Chitra Sharma,32.0,Male,Kozhikode,Kerala,Malayalam,2024-03-14,Audiobook Subscription,2024-03-17,2024-04-16,dataset_2
USR_492,Kiran Singh,46.0,Male,Warangal,Telangana,Telugu,2025-01-07,Annual Ebook,,,dataset_2
USR_493,Malini Deshmukh,35.0,Female,New Delhi,Delhi,Tamil,2025-10-04,Annual Ebook,,,dataset_2
USR_494,Pooja Krishnan,18.0,Female,Karimnagar,Telangana,Telugu,2024-12-06,Quarterly Ebook,2024-12-14,2025-03-14,dataset_2
USR_495,Nandhini Joshi,28.0,Female,Warangal,Telangana,Telugu,2024-02-23,Annual Ebook,,,dataset_2
USR_496,Malini Sharma,42.0,Female,Coimbatore,Tamil Nadu,Tamil,2025-03-28,Audiobook Subscription,2025-04-09,2025-05-09,dataset_2
USR_497,Vaishnavi Murthy,21.0,Female,Nagpur,Maharashtra,English,2025-06-19,Annual Ebook,,,dataset_2
USR_498,Dhanush Shetty,48.0,Male,Nizamabad,Telangana,Telugu,2024-04-02,Annual Ebook,,,dataset_2
USR_499,  Balaji Swamy ,45.0,Male,Thiruvananthapuram,Kerala,Malayalam,2025-10-16,Audiobook Subscription,2025-10-28,2025-11-27,dataset_2
USR_500,Ananya Pillai,37.0,Female,Guntur,Andhra Pradesh,Telugu,2024-03-12,Annual Ebook,,,dataset_2
